docName,dirName,idx,startByte,endByte,sentLen,annotsCount,text
00.59.03-19180,20010828,2,599,725,126.0,0.0,Coastwatch Australia has maintained surveillance flights in the area for the past two days and will continue flights tomorrow.
00.59.03-19180,20010828,3,139,295,156.0,0.0,"Coastwatch Australia says the boat is 75 nautical miles from Christmas Island [Australian territory in the Indian Ocean], but is still in Indonesian waters."
00.59.03-19180,20010828,4,302,397,95.0,2.0,Indonesia has notified merchant shipping in the area to check if the boat needs any assistance.
00.59.03-19180,20010828,5,398,480,82.0,0.0,There has been an unconfirmed report that a Norwegian ship has reached the vessel.
01.48.48-11084,20010829,0,2091,2160,69.0,3.0,"To us, parliamentarians still hold a quasi-official status,"" he said."
01.48.48-11084,20010829,1,3083,3154,71.0,0.0,"Last year there were 2.85 million Taiwanese visitors in China, he said."
01.48.48-11084,20010829,2,1677,1830,153.0,2.0,Beijing was so worried about the tactic that Chinese Premier Zhu Rongji raised the matter in May with Thai leaders during his official visit to Thailand.
01.48.48-11084,20010829,3,1831,1957,126.0,2.0,"He said the number of Thai politicians visiting Taiwan, especially members of Parliament, was increasing at an ""unusual"" rate."
01.48.48-11084,20010829,4,1964,2090,126.0,4.0,"""We disapproved of these visits because no matter in what capacity these people travel, Taiwan treats them as official visits."
01.48.48-11084,20010829,5,2,194,192.0,5.0,"China's minister in charge of Taiwan affairs says Beijing will not resort to force to defend Taiwan despite the changing situation on the island, which he described as ""our renegade province""."
01.48.48-11084,20010829,6,2768,2848,80.0,2.0,"""I believe less than 10 per cent of Taiwanese now favour independence,"" he said."
01.48.48-11084,20010829,7,507,607,100.0,2.0,"""Weapons cannot prevent Taiwan from reuniting with China,"" he told Thai and Chinese media last week."
01.48.48-11084,20010829,8,1505,1670,165.0,4.0,"Nevertheless, Taiwan heightened its diplomatic campaign through what Wang said was ""parliamentarian"" or ""private diplomacy"" to win recognition from Beijing's allies."
01.48.48-11084,20010829,9,2855,2999,144.0,2.0,"However, according to broad statistics, Taiwan-born voters favouring independence account for 65 per cent of the island's 23 million population."
01.48.48-11084,20010829,10,3000,3082,82.0,2.0,Wang believes unification will benefit people on both sides of the Taiwan Straits.
01.48.48-11084,20010829,11,834,872,38.0,0.0,Taiwan will follow suit shortly after.
01.48.48-11084,20010829,12,1028,1176,148.0,3.0,"At that time, then president Lee Teng-hui demanded political parity by unilaterally redefining bilateral ties as ""special state-to-state"" relations."
01.48.48-11084,20010829,13,2167,2305,138.0,3.0,Taiwanese officials in Bangkok always claimed these trips from Thailand to Taiwan were voluntary and initiated by the visitors themselves.
01.48.48-11084,20010829,14,201,354,153.0,2.0,"Wang Yi, who made a three-day working visit to Thailand last week, sought to allay fears amongst allies in Asia about its cross-straits ties with Taiwan."
01.48.48-11084,20010829,15,614,827,213.0,1.0,"Wang's visit, which will also take in Malaysia, Singapore and Indonesia, comes as pressure mounts on both sides to resume dialogue as Beijing is poised to become a member of the World Trade Organisation next year."
01.48.48-11084,20010829,16,355,500,145.0,3.0,He gave an assurance that the situation would not escalate into war despite the latter's acquisition of offensive weapons from the United States.
01.48.48-11084,20010829,17,2312,2490,178.0,4.0,Wang said Beijing raised no objections to the so-called stop-over tactic used by Taiwanese leaders as long as the visits do not generate political activities in the host country.
01.48.48-11084,20010829,18,2497,2630,133.0,3.0,"Despite a still-tense relationship, Wang is optimistic reunification will eventually happen as was the case with Hong Kong and Macau."
01.48.48-11084,20010829,19,2631,2761,130.0,3.0,He said the decline in President Chen's popularity could be attributed to the drop in the number of people favouring independence.
01.48.48-11084,20010829,20,879,1021,142.0,4.0,"He said Beijing will maintain its pursuit of peaceful unification with Taiwan and welcomed the resumption of dialogue, bogged down since 1999."
01.48.48-11084,20010829,21,1183,1332,149.0,3.0,"While President Chen Shui-bian has mellowed his stance on independence, he has refused to bow to the ""one-China policy"", a precondition for dialogue."
01.48.48-11084,20010829,22,1339,1498,159.0,3.0,"In his latest speech, Chen said the long-standing dispute with China must be resolved through dialogue with respect to the principles of democracy and freedom."
23.03.25-11609,20010829,0,740,911,171.0,0.0,"LG has established 30,000 circuits of 800 Megahertz CDMA system in Tashkent, the Uzbek capital, and is planning to increase the facility to up to 200,000 circuits by 2004."
23.03.25-11609,20010829,1,972,1115,143.0,0.0,President Park said that the opening of the LG CDMA mobile phone service in Uzbekistan will have an impact on neighboring central Asian states.
23.03.25-11609,20010829,2,318,571,253.0,0.0,"The opening ceremony for the CDMA system was held there Monday with LG Electronics Co. President Park Chung-gun, Uzbek Deputy Prime Minister Anatoliy Isaev, Perfect Mobile President Alexey Martinson and other dignitaries attending, an LG spokesman said."
23.03.25-11609,20010829,3,81,317,236.0,0.0,"Seoul, Aug. 29 (Yonhap) -- LG Electronics Co. said Wednesday that it has established a code division multiple access (CDMA) mobile phone service system in Tashkent, Uzbekistan, to begin service on Sept. 1, Uzbekistan's Independence Day."
23.03.25-11609,20010829,4,1116,1328,212.0,4.0,"""We hope that this will serve as an occasion for LG to make inroads into the Central Asian region."" Uzbekistan is the largest country in central Asia with a population of 23 million and rich in natural resources."
23.03.25-11609,20010829,5,912,971,59.0,0.0,LG also plans to upgrade the current system beginning 2002.
23.03.25-11609,20010829,6,572,739,167.0,0.0,"LG signed a contract in March for the shipment of the CDMA equipment with Perfect Mobile, which has the exclusive right to do CDMA business in the central Asian state."
23.03.25-11609,20010829,7,1329,1484,155.0,0.0,"The state-run Uzbektelecom and four private companies offering services in the Global System for Mobile Communications (GMS) has about 100,000 subscribers."
01.03.02-16670,20010830,0,414,563,149.0,2.0,"It was the first time that a Taiwan labor group has been invited to participate in a meeting of the ILO, which is an affiliate of the United Nations."
01.03.02-16670,20010830,1,832,980,148.0,2.0,"Lin told CNA that the CFL gained high appraisal in its efforts to protect the rights of Thai, Filipino, Indonesian and Vietnamese workers in Taiwan."
01.03.02-16670,20010830,2,258,413,155.0,0.0,CFL President Lin Hui-kuan led the Taiwan delegation to the meeting in the name of observer of the International Confederation of Free Trade Union (ICFTU).
01.03.02-16670,20010830,3,2,251,249.0,0.0,"Bangkok, Aug. 28 (CNA) -- The Taipei-based Chinese Federation of Labor (CFL) attended the Asian regional meeting of the International Labor Organization (ILO) held Tuesday in Bangkok, mainly because of its work to protect foreign laborers in Taiwan."
01.03.02-16670,20010830,4,987,1173,186.0,5.0,"Taiwan is the only country in Asia that allows foreign laborers to enjoy the same salary levels as their local counterparts, which elevates its image in international society, Lin added."
01.03.02-16670,20010830,5,1712,1874,162.0,3.0,Lin noted that Taiwan is one of the ICFTU founders and that its participation in the ILO can serve as a model for Taiwan to take part in international activities.
01.03.02-16670,20010830,6,1367,1541,174.0,2.0,"Recently, Lin added, the Republic of China government was about to eliminate the minimum wage requirement for foreign workers mainly due to pressure from the business sector."
01.03.02-16670,20010830,7,570,712,142.0,0.0,"The CFL's participation in the meeting did not meet with any objection from Beijing, as it attended as an observer of a non-U.N. organization."
01.03.02-16670,20010830,8,713,825,112.0,2.0,Beijing opposes Taiwan's participation in any international organization in which sovereignty is a prerequisite.
01.03.02-16670,20010830,9,1542,1705,163.0,5.0,"However, through the protests of local labor groups, foreign laborers' working rights were protected, bringing extra attention to the power of Taiwan labor groups."
01.03.02-16670,20010830,10,1881,1971,90.0,0.0,Lin and his delegation are scheduled to return home Sept. 1 after the quadrennial meeting.
01.03.02-16670,20010830,11,1180,1360,180.0,2.0,"He indicated that although Taiwan is not a U.N. member, it has signed two international agreements related to labor affairs and abides by all the regulations stipulated by the ILO."
23.55.20-21157,20010831,0,128,262,134.0,0.0,The 28 fishermen who were abducted on Tuesday [28 August] morning in Lake Tanganyika have been released without any ransom being paid.
23.55.20-21157,20010831,1,2,70,68.0,0.0,Burundi: Abducted fishermen released by rebels in southwest - agency
23.55.20-21157,20010831,2,263,548,285.0,2.0,"According to reports received from family members in Rumonge [southwestern Burundi], the fishermen were freed by their kidnappers, the FDD-FNL [Forces for the Defence of Democracy-National Liberation Forces] rebels, who had confused the fishermen's boat to be that of the Burundi army."
12.55.04-23296,20010906,0,3008,3061,53.0,0.0,"Today, we opt for an international cooperation model."
12.55.04-23296,20010906,1,5158,5290,132.0,2.0,"At the time, the brutality with which this closure was implemented was unheard of, but now we have legal instruments to avoid this."""
12.55.04-23296,20010906,2,409,491,82.0,2.0,"First, his foreign trade minister, Annemie Neyts, has to create the right climate."
12.55.04-23296,20010906,3,3483,3592,109.0,5.0,"Moreover, the WTO is a young and small organization, and not a cold monster as some people are depicting it."""
12.55.04-23296,20010906,4,5297,5522,225.0,3.0,"""Unfortunately, Renault's Vilvoorde plant did effectively close down, ""but this is a question of overcapacity in the automobile industry."" According to Neyts, many initiatives to alleviate discontent have recently been taken."
12.55.04-23296,20010906,5,3303,3355,52.0,2.0,This implies that it would totally liberalize trade.
