id,rating,set,text,type
1083,1,1.0,,-1.0
10840,4,1.0,,-1.0
10841,2,1.0,,-1.0
10842,4,1.0,,-1.0
10843,1,1.0,,-1.0
10844,1,1.0,,-1.0
10845,3,1.0,,-1.0
10846,1,1.0,,-1.0
10847,4,1.0,,-1.0
10848,1,1.0,,-1.0
10849,1,1.0,,-1.0
1084,2,1.0,,-1.0
10850,3,1.0,,-1.0
10851,2,1.0,,-1.0
10852,1,1.0,,-1.0
10853,2,1.0,,-1.0
10854,4,1.0,,-1.0
10855,1,1.0,,-1.0
10856,2,1.0,,-1.0
10857,1,1.0,,-1.0
10858,1,1.0,,-1.0
10859,4,1.0,,-1.0
1085,2,1.0,,-1.0
10860,4,1.0,,-1.0
10861,4,1.0,,-1.0
10862,3,1.0,,-1.0
10863,1,1.0,,-1.0
10864,1,1.0,,-1.0
10865,2,1.0,,-1.0
10866,1,1.0,,-1.0
10867,1,1.0,,-1.0
10868,3,1.0,,-1.0
10869,1,1.0,,-1.0
1086,3,1.0,,-1.0
10870,3,1.0,,-1.0
10871,4,1.0,,-1.0
10872,3,1.0,,-1.0
10873,4,1.0,,-1.0
10874,3,1.0,,-1.0
10875,2,1.0,,-1.0
10876,1,1.0,,-1.0
10877,1,1.0,,-1.0
10878,1,1.0,,-1.0
10879,1,1.0,,-1.0
1087,1,1.0,,-1.0
10880,1,1.0,,-1.0
10881,2,1.0,,-1.0
10882,2,1.0,,-1.0
10883,1,1.0,,-1.0
10884,2,1.0,,-1.0
10885,1,1.0,,-1.0
10886,4,1.0,,-1.0
10887,2,1.0,,-1.0
10888,1,1.0,,-1.0
10889,1,1.0,,-1.0
1088,1,1.0,,-1.0
10890,2,1.0,,-1.0
10891,1,1.0,,-1.0
10892,1,1.0,,-1.0
10893,3,1.0,,-1.0
10894,4,1.0,,-1.0
10895,1,1.0,,-1.0
10896,1,1.0,,-1.0
10897,1,1.0,,-1.0
10898,3,1.0,,-1.0
10899,3,1.0,,-1.0
1089,1,1.0,,-1.0
108,1,1.0,,-1.0
10900,3,1.0,,-1.0
10901,1,1.0,,-1.0
10902,1,1.0,,-1.0
10903,4,1.0,,-1.0
10904,3,1.0,,-1.0
10905,3,1.0,,-1.0
10906,2,1.0,,-1.0
10907,1,1.0,,-1.0
10908,1,1.0,,-1.0
10909,1,1.0,,-1.0
1090,1,1.0,,-1.0
10910,2,1.0,,-1.0
10911,1,1.0,,-1.0
10912,3,1.0,,-1.0
10913,3,1.0,,-1.0
10914,3,1.0,,-1.0
10915,1,1.0,,-1.0
10916,3,1.0,,-1.0
10917,4,1.0,,-1.0
10918,1,1.0,,-1.0
10919,4,1.0,,-1.0
1091,2,1.0,,-1.0
10920,2,1.0,,-1.0
10921,3,1.0,,-1.0
10922,3,1.0,,-1.0
10923,1,1.0,,-1.0
10924,3,1.0,,-1.0
10925,1,1.0,,-1.0
10926,4,1.0,,-1.0
10927,1,1.0,,-1.0
10928,1,1.0,,-1.0
10929,1,1.0,,-1.0
1092,2,1.0,,-1.0
10930,1,1.0,,-1.0
10931,1,1.0,,-1.0
10932,1,1.0,,-1.0
10933,1,1.0,,-1.0
10934,2,1.0,,-1.0
10935,3,1.0,,-1.0
10936,3,1.0,,-1.0
10937,1,1.0,,-1.0
10938,3,1.0,,-1.0
10939,3,1.0,,-1.0
1093,2,1.0,,-1.0
10940,1,1.0,,-1.0
10941,1,1.0,,-1.0
10942,2,1.0,,-1.0
10943,3,1.0,,-1.0
10944,1,1.0,,-1.0
10945,1,1.0,,-1.0
10946,1,1.0,,-1.0
10947,1,1.0,,-1.0
10948,1,1.0,,-1.0
10949,1,1.0,,-1.0
1094,4,1.0,,-1.0
10950,1,1.0,,-1.0
10951,1,1.0,,-1.0
10952,2,1.0,,-1.0
10953,1,1.0,,-1.0
10954,1,1.0,,-1.0
10955,1,1.0,,-1.0
10956,2,1.0,,-1.0
10957,3,1.0,,-1.0
10958,4,1.0,,-1.0
10959,4,1.0,,-1.0
1095,3,1.0,,-1.0
10960,1,1.0,,-1.0
10961,2,1.0,,-1.0
10962,3,1.0,,-1.0
10963,1,1.0,,-1.0
10964,1,1.0,,-1.0
10965,1,1.0,,-1.0
10966,1,1.0,,-1.0
10967,4,1.0,,-1.0
10968,1,1.0,,-1.0
10969,4,1.0,,-1.0
1096,2,1.0,,-1.0
10970,3,1.0,,-1.0
10971,2,1.0,,-1.0
10972,3,1.0,,-1.0
10973,4,1.0,,-1.0
10974,2,1.0,,-1.0
10975,3,1.0,,-1.0
10976,1,1.0,,-1.0
10977,1,1.0,,-1.0
10978,1,1.0,,-1.0
10979,1,1.0,,-1.0
1097,3,1.0,,-1.0
10980,3,1.0,,-1.0
10981,2,1.0,,-1.0
10982,3,1.0,,-1.0
10983,4,1.0,,-1.0
10984,2,1.0,,-1.0
10985,1,1.0,,-1.0
10986,1,1.0,,-1.0
10987,4,1.0,,-1.0
10988,2,1.0,,-1.0
10989,2,1.0,,-1.0
1098,2,1.0,,-1.0
10990,1,1.0,,-1.0
10991,1,1.0,,-1.0
10992,1,1.0,,-1.0
10993,1,1.0,,-1.0
10994,1,1.0,,-1.0
10995,1,1.0,,-1.0
10996,1,1.0,,-1.0
10997,1,1.0,,-1.0
10998,1,1.0,,-1.0
10999,1,1.0,,-1.0
1099,4,1.0,,-1.0
109,2,1.0,,-1.0
10,2,1.0,,-1.0
11000,1,1.0,,-1.0
11001,1,1.0,,-1.0
11002,1,1.0,,-1.0
11003,1,1.0,,-1.0
11004,1,1.0,,-1.0
11005,1,1.0,,-1.0
11006,1,1.0,,-1.0
11007,1,1.0,,-1.0
11008,1,1.0,,-1.0
11009,1,1.0,,-1.0
1100,3,1.0,,-1.0
11010,1,1.0,,-1.0
11011,3,1.0,,-1.0
11012,1,1.0,,-1.0
11013,1,1.0,,-1.0
11014,1,1.0,,-1.0
11015,1,1.0,,-1.0
11016,1,1.0,,-1.0
11017,4,1.0,,-1.0
11018,1,1.0,,-1.0
11019,4,1.0,,-1.0
1101,3,1.0,,-1.0
11020,4,1.0,,-1.0
11021,1,1.0,,-1.0
11022,4,1.0,,-1.0
11023,4,1.0,,-1.0
11024,4,1.0,,-1.0
11025,1,1.0,,-1.0
11026,1,1.0,,-1.0
11027,4,1.0,,-1.0
11028,4,1.0,,-1.0
11029,4,1.0,,-1.0
1102,3,1.0,,-1.0
11030,1,1.0,,-1.0
11031,4,1.0,,-1.0
11032,2,1.0,,-1.0
11033,1,1.0,,-1.0
11034,1,1.0,,-1.0
11035,4,1.0,,-1.0
11036,1,1.0,,-1.0
11037,3,1.0,,-1.0
11038,3,1.0,,-1.0
11039,1,1.0,,-1.0
1103,4,1.0,,-1.0
11040,2,1.0,,-1.0
11041,4,1.0,,-1.0
11042,2,1.0,,-1.0
11043,1,1.0,,-1.0
11044,1,1.0,,-1.0
11045,1,1.0,,-1.0
11046,1,1.0,,-1.0
11047,2,1.0,,-1.0
11048,4,1.0,,-1.0
11049,1,1.0,,-1.0
1104,1,1.0,,-1.0
11050,1,1.0,,-1.0
11051,1,1.0,,-1.0
11052,1,1.0,,-1.0
11053,1,1.0,,-1.0
11054,4,1.0,,-1.0
11055,1,1.0,,-1.0
11056,4,1.0,,-1.0
11057,3,1.0,,-1.0
11058,1,1.0,,-1.0
11059,4,1.0,,-1.0
1105,2,1.0,,-1.0
11060,1,1.0,,-1.0
11061,1,1.0,,-1.0
11062,2,1.0,,-1.0
11063,3,1.0,,-1.0
11064,3,1.0,,-1.0
11065,2,1.0,,-1.0
11066,1,1.0,,-1.0
11067,2,1.0,,-1.0
11068,4,1.0,,-1.0
11069,1,1.0,,-1.0
1106,1,1.0,,-1.0
11070,1,1.0,,-1.0
11071,2,1.0,,-1.0
11072,2,1.0,,-1.0
11073,2,1.0,,-1.0
11074,2,1.0,,-1.0
11075,2,1.0,,-1.0
11076,4,1.0,,-1.0
11077,2,1.0,,-1.0
11078,1,1.0,,-1.0
11079,2,1.0,,-1.0
1107,1,1.0,,-1.0
11080,1,1.0,,-1.0
11081,1,1.0,,-1.0
11082,1,1.0,,-1.0
11083,3,1.0,,-1.0
11084,4,1.0,,-1.0
11085,4,1.0,,-1.0
11086,4,1.0,,-1.0
11087,4,1.0,,-1.0
11088,4,1.0,,-1.0
11089,1,1.0,,-1.0
1108,1,1.0,,-1.0
11090,1,1.0,,-1.0
11091,2,1.0,,-1.0
11092,4,1.0,,-1.0
11093,2,1.0,,-1.0
11094,1,1.0,,-1.0
11095,1,1.0,,-1.0
11096,3,1.0,,-1.0
11097,2,1.0,,-1.0
11098,1,1.0,,-1.0
11099,4,1.0,,-1.0
1109,1,1.0,,-1.0
110,1,1.0,,-1.0
11100,4,1.0,,-1.0
11101,4,1.0,,-1.0
11102,4,1.0,,-1.0
11103,2,1.0,,-1.0
11104,1,1.0,,-1.0
11105,1,1.0,,-1.0
11106,1,1.0,,-1.0
11107,1,1.0,,-1.0
11108,1,1.0,,-1.0
11109,1,1.0,,-1.0
1110,4,1.0,,-1.0
11110,3,1.0,,-1.0
11111,1,1.0,,-1.0
11112,1,1.0,,-1.0
11113,3,1.0,,-1.0
11114,1,1.0,,-1.0
11115,1,1.0,,-1.0
11116,4,1.0,,-1.0
11117,3,1.0,,-1.0
11118,4,1.0,,-1.0
11119,2,1.0,,-1.0
1111,2,1.0,,-1.0
11120,2,1.0,,-1.0
11121,1,1.0,,-1.0
11122,3,1.0,,-1.0
11123,2,1.0,,-1.0
11124,1,1.0,,-1.0
11125,1,1.0,,-1.0
11126,2,1.0,,-1.0
11127,3,1.0,,-1.0
11128,2,1.0,,-1.0
11129,2,1.0,,-1.0
1112,1,1.0,,-1.0
11130,3,1.0,,-1.0
11131,4,1.0,,-1.0
11132,3,1.0,,-1.0
11133,3,1.0,,-1.0
11134,1,1.0,,-1.0
11135,2,1.0,,-1.0
11136,1,1.0,,-1.0
11137,1,1.0,,-1.0
11138,2,1.0,,-1.0
11139,1,1.0,,-1.0
1113,2,1.0,,-1.0
11140,1,1.0,,-1.0
11141,1,1.0,,-1.0
11142,1,1.0,,-1.0
11143,1,1.0,,-1.0
11144,2,1.0,,-1.0
11145,1,1.0,,-1.0
11146,4,1.0,,-1.0
11147,2,1.0,,-1.0
11148,4,1.0,,-1.0
11149,3,1.0,,-1.0
1114,3,1.0,,-1.0
11150,3,1.0,,-1.0
11151,3,1.0,,-1.0
11152,1,1.0,,-1.0
11153,2,1.0,,-1.0
11154,2,1.0,,-1.0
11155,2,1.0,,-1.0
11156,2,1.0,,-1.0
11157,3,1.0,,-1.0
11158,1,1.0,,-1.0
11159,3,1.0,,-1.0
1115,1,1.0,,-1.0
11160,1,1.0,,-1.0
11161,4,1.0,,-1.0
11162,4,1.0,,-1.0
11163,1,1.0,,-1.0
11164,1,1.0,,-1.0
11165,1,1.0,,-1.0
11166,1,1.0,,-1.0
11167,1,1.0,,-1.0
11168,1,1.0,,-1.0
11169,1,1.0,,-1.0
1116,3,1.0,,-1.0
11170,2,1.0,,-1.0
11171,3,1.0,,-1.0
11172,1,1.0,,-1.0
11173,4,1.0,,-1.0
11174,2,1.0,,-1.0
11175,2,1.0,,-1.0
11176,1,1.0,,-1.0
11177,3,1.0,,-1.0
11178,3,1.0,,-1.0
11179,3,1.0,,-1.0
1117,1,1.0,,-1.0
11180,3,1.0,,-1.0
11181,4,1.0,,-1.0
11182,3,1.0,,-1.0
11183,2,1.0,,-1.0
11184,1,1.0,,-1.0
11185,1,1.0,,-1.0
11186,2,1.0,,-1.0
11187,2,1.0,,-1.0
11188,1,1.0,,-1.0
11189,1,1.0,,-1.0
1118,1,1.0,,-1.0
11190,1,1.0,,-1.0
11191,3,1.0,,-1.0
11192,4,1.0,,-1.0
11193,2,1.0,,-1.0
11194,1,1.0,,-1.0
11195,1,1.0,,-1.0
11196,1,1.0,,-1.0
11197,1,1.0,,-1.0
11198,1,1.0,,-1.0
11199,1,1.0,,-1.0
1119,1,1.0,,-1.0
111,4,1.0,,-1.0
11200,4,1.0,,-1.0
11201,1,1.0,,-1.0
11202,3,1.0,,-1.0
11203,1,1.0,,-1.0
11204,1,1.0,,-1.0
11205,2,1.0,,-1.0
11206,1,1.0,,-1.0
11207,4,1.0,,-1.0
11208,4,1.0,,-1.0
11209,3,1.0,,-1.0
1120,1,1.0,,-1.0
11210,1,1.0,,-1.0
11211,1,1.0,,-1.0
11212,1,1.0,,-1.0
11213,3,1.0,,-1.0
11214,3,1.0,,-1.0
11215,1,1.0,,-1.0
11216,4,1.0,,-1.0
11217,3,1.0,,-1.0
11218,1,1.0,,-1.0
11219,3,1.0,,-1.0
1121,4,1.0,,-1.0
11220,1,1.0,,-1.0
11221,4,1.0,,-1.0
11222,3,1.0,,-1.0
11223,1,1.0,,-1.0
11224,3,1.0,,-1.0
11225,3,1.0,,-1.0
11226,4,1.0,,-1.0
11227,1,1.0,,-1.0
11228,4,1.0,,-1.0
11229,1,1.0,,-1.0
1122,1,1.0,,-1.0
11230,1,1.0,,-1.0
11231,3,1.0,,-1.0
11232,1,1.0,,-1.0
11233,2,1.0,,-1.0
11234,3,1.0,,-1.0
11235,4,1.0,,-1.0
11236,1,1.0,,-1.0
11237,1,1.0,,-1.0
11238,1,1.0,,-1.0
11239,1,1.0,,-1.0
1123,1,1.0,,-1.0
11240,4,1.0,,-1.0
11241,1,1.0,,-1.0
11242,1,1.0,,-1.0
11243,1,1.0,,-1.0
11244,4,1.0,,-1.0
11245,2,1.0,,-1.0
11246,2,1.0,,-1.0
11247,2,1.0,,-1.0
11248,2,1.0,,-1.0
11249,4,1.0,,-1.0
1124,1,1.0,,-1.0
11250,1,1.0,,-1.0
11251,2,1.0,,-1.0
11252,1,1.0,,-1.0
11253,1,1.0,,-1.0
11254,1,1.0,,-1.0
11255,1,1.0,,-1.0
11256,1,1.0,,-1.0
11257,1,1.0,,-1.0
11258,3,1.0,,-1.0
11259,1,1.0,,-1.0
1125,3,1.0,,-1.0
11260,4,1.0,,-1.0
11261,4,1.0,,-1.0
11262,3,1.0,,-1.0
11263,1,1.0,,-1.0
11264,1,1.0,,-1.0
11265,1,1.0,,-1.0
11266,1,1.0,,-1.0
11267,1,1.0,,-1.0
11268,1,1.0,,-1.0
11269,1,1.0,,-1.0
1126,3,1.0,,-1.0
11270,1,1.0,,-1.0
11271,3,1.0,,-1.0
11272,1,1.0,,-1.0
11273,1,1.0,,-1.0
11274,1,1.0,,-1.0
11275,1,1.0,,-1.0
11276,1,1.0,,-1.0
11277,1,1.0,,-1.0
11278,1,1.0,,-1.0
11279,1,1.0,,-1.0
1127,4,1.0,,-1.0
11280,3,1.0,,-1.0
11281,2,1.0,,-1.0
11282,2,1.0,,-1.0
11283,1,1.0,,-1.0
11284,1,1.0,,-1.0
11285,1,1.0,,-1.0
11286,1,1.0,,-1.0
11287,3,1.0,,-1.0
11288,1,1.0,,-1.0
11289,4,1.0,,-1.0
1128,1,1.0,,-1.0
11290,1,1.0,,-1.0
11291,1,1.0,,-1.0
11292,2,1.0,,-1.0
11293,3,1.0,,-1.0
11294,1,1.0,,-1.0
11295,1,1.0,,-1.0
11296,3,1.0,,-1.0
11297,3,1.0,,-1.0
11298,3,1.0,,-1.0
11299,4,1.0,,-1.0
1129,1,1.0,,-1.0
112,1,1.0,,-1.0
11300,4,1.0,,-1.0
11301,3,1.0,,-1.0
11302,4,1.0,,-1.0
11303,4,1.0,,-1.0
11304,4,1.0,,-1.0
11305,1,1.0,,-1.0
11306,3,1.0,,-1.0
11307,1,1.0,,-1.0
11308,3,1.0,,-1.0
11309,3,1.0,,-1.0
1130,2,1.0,,-1.0
11310,1,1.0,,-1.0
11311,4,1.0,,-1.0
11312,2,1.0,,-1.0
11313,3,1.0,,-1.0
11314,1,1.0,,-1.0
11315,4,1.0,,-1.0
11316,1,1.0,,-1.0
11317,2,1.0,,-1.0
11318,1,1.0,,-1.0
11319,2,1.0,,-1.0
1131,1,1.0,,-1.0
11320,1,1.0,,-1.0
11321,3,1.0,,-1.0
11322,2,1.0,,-1.0
11323,1,1.0,,-1.0
11324,3,1.0,,-1.0
11325,4,1.0,,-1.0
11326,4,1.0,,-1.0
11327,4,1.0,,-1.0
11328,3,1.0,,-1.0
11329,1,1.0,,-1.0
1132,4,1.0,,-1.0
11330,4,1.0,,-1.0
11331,3,1.0,,-1.0
11332,1,1.0,,-1.0
11333,3,1.0,,-1.0
11334,1,1.0,,-1.0
11335,2,1.0,,-1.0
11336,4,1.0,,-1.0
11337,3,1.0,,-1.0
11338,3,1.0,,-1.0
11339,1,1.0,,-1.0
1133,4,1.0,,-1.0
11340,4,1.0,,-1.0
11341,4,1.0,,-1.0
11342,1,1.0,,-1.0
11343,4,1.0,,-1.0
11344,3,1.0,,-1.0
11345,2,1.0,,-1.0
11346,2,1.0,,-1.0
11347,3,1.0,,-1.0
11348,4,1.0,,-1.0
11349,4,1.0,,-1.0
1134,2,1.0,,-1.0
11350,1,1.0,,-1.0
11351,1,1.0,,-1.0
11352,1,1.0,,-1.0
11353,1,1.0,,-1.0
11354,1,1.0,,-1.0
11355,2,1.0,,-1.0
11356,3,1.0,,-1.0
11357,3,1.0,,-1.0
11358,3,1.0,,-1.0
11359,2,1.0,,-1.0
1135,3,1.0,,-1.0
11360,2,1.0,,-1.0
11361,4,1.0,,-1.0
11362,2,1.0,,-1.0
11363,1,1.0,,-1.0
11364,1,1.0,,-1.0
11365,1,1.0,,-1.0
11366,1,1.0,,-1.0
11367,2,1.0,,-1.0
11368,1,1.0,,-1.0
11369,1,1.0,,-1.0
1136,3,1.0,,-1.0
11370,1,1.0,,-1.0
11371,1,1.0,,-1.0
11372,1,1.0,,-1.0
11373,2,1.0,,-1.0
11374,2,1.0,,-1.0
11375,2,1.0,,-1.0
11376,2,1.0,,-1.0
11377,3,1.0,,-1.0
11378,1,1.0,,-1.0
11379,3,1.0,,-1.0
1137,4,1.0,,-1.0
11380,1,1.0,,-1.0
11381,1,1.0,,-1.0
11382,3,1.0,,-1.0
11383,2,1.0,,-1.0
11384,2,1.0,,-1.0
11385,2,1.0,,-1.0
11386,4,1.0,,-1.0
11387,4,1.0,,-1.0
11388,1,1.0,,-1.0
11389,2,1.0,,-1.0
1138,2,1.0,,-1.0
11390,1,1.0,,-1.0
11391,2,1.0,,-1.0
11392,1,1.0,,-1.0
11393,4,1.0,,-1.0
11394,1,1.0,,-1.0
11395,4,1.0,,-1.0
11396,2,1.0,,-1.0
11397,1,1.0,,-1.0
11398,4,1.0,,-1.0
11399,2,1.0,,-1.0
1139,1,1.0,,-1.0
113,4,1.0,,-1.0
11400,4,1.0,,-1.0
11401,1,1.0,,-1.0
11402,4,1.0,,-1.0
11403,3,1.0,,-1.0
11404,4,1.0,,-1.0
11405,1,1.0,,-1.0
11406,1,1.0,,-1.0
11407,1,1.0,,-1.0
11408,1,1.0,,-1.0
11409,1,1.0,,-1.0
1140,3,1.0,,-1.0
11410,3,1.0,,-1.0
11411,4,1.0,,-1.0
11412,1,1.0,,-1.0
11413,1,1.0,,-1.0
11414,1,1.0,,-1.0
11415,1,1.0,,-1.0
11416,4,1.0,,-1.0
11417,3,1.0,,-1.0
11418,4,1.0,,-1.0
11419,1,1.0,,-1.0
1141,3,1.0,,-1.0
11420,1,1.0,,-1.0
11421,2,1.0,,-1.0
11422,1,1.0,,-1.0
11423,1,1.0,,-1.0
11424,1,1.0,,-1.0
11425,1,1.0,,-1.0
11426,1,1.0,,-1.0
11427,1,1.0,,-1.0
11428,1,1.0,,-1.0
11429,1,1.0,,-1.0
1142,3,1.0,,-1.0
11430,3,1.0,,-1.0
11431,1,1.0,,-1.0
11432,1,1.0,,-1.0
11433,4,1.0,,-1.0
11434,2,1.0,,-1.0
11435,3,1.0,,-1.0
11436,1,1.0,,-1.0
11437,1,1.0,,-1.0
11438,1,1.0,,-1.0
11439,3,1.0,,-1.0
1143,1,1.0,,-1.0
11440,1,1.0,,-1.0
11441,4,1.0,,-1.0
11442,1,1.0,,-1.0
11443,2,1.0,,-1.0
11444,2,1.0,,-1.0
11445,3,1.0,,-1.0
11446,2,1.0,,-1.0
11447,1,1.0,,-1.0
11448,2,1.0,,-1.0
11449,1,1.0,,-1.0
1144,4,1.0,,-1.0
11450,1,1.0,,-1.0
11451,3,1.0,,-1.0
11452,1,1.0,,-1.0
11453,3,1.0,,-1.0
11454,4,1.0,,-1.0
11455,1,1.0,,-1.0
11456,1,1.0,,-1.0
11457,4,1.0,,-1.0
11458,3,1.0,,-1.0
11459,4,1.0,,-1.0
1145,1,1.0,,-1.0
11460,3,1.0,,-1.0
11461,1,1.0,,-1.0
11462,4,1.0,,-1.0
11463,1,1.0,,-1.0
11464,1,1.0,,-1.0
11465,1,1.0,,-1.0
11466,2,1.0,,-1.0
11467,2,1.0,,-1.0
11468,3,1.0,,-1.0
11469,4,1.0,,-1.0
1146,4,1.0,,-1.0
11470,3,1.0,,-1.0
11471,3,1.0,,-1.0
11472,1,1.0,,-1.0
11473,4,1.0,,-1.0
11474,1,1.0,,-1.0
11475,1,1.0,,-1.0
11476,3,1.0,,-1.0
11477,4,1.0,,-1.0
11478,4,1.0,,-1.0
11479,3,1.0,,-1.0
1147,4,1.0,,-1.0
11480,2,1.0,,-1.0
11481,1,1.0,,-1.0
11482,1,1.0,,-1.0
11483,2,1.0,,-1.0
11484,2,1.0,,-1.0
11485,2,1.0,,-1.0
11486,4,1.0,,-1.0
11487,3,1.0,,-1.0
11488,3,1.0,,-1.0
11489,3,1.0,,-1.0
1148,4,1.0,,-1.0
11490,1,1.0,,-1.0
11491,3,1.0,,-1.0
11492,1,1.0,,-1.0
11493,2,1.0,,-1.0
11494,4,1.0,,-1.0
11495,2,1.0,,-1.0
11496,4,1.0,,-1.0
11497,3,1.0,,-1.0
11498,1,1.0,,-1.0
11499,1,1.0,,-1.0
1149,3,1.0,,-1.0
114,4,1.0,,-1.0
11500,1,1.0,,-1.0
11501,2,1.0,,-1.0
11502,1,1.0,,-1.0
11503,3,1.0,,-1.0
11504,1,1.0,,-1.0
11505,3,1.0,,-1.0
11506,2,1.0,,-1.0
11507,2,1.0,,-1.0
11508,1,1.0,,-1.0
11509,1,1.0,,-1.0
1150,4,1.0,,-1.0
11510,1,1.0,,-1.0
11511,1,1.0,,-1.0
11512,1,1.0,,-1.0
11513,3,1.0,,-1.0
11514,1,1.0,,-1.0
11515,1,1.0,,-1.0
11516,4,1.0,,-1.0
11517,1,1.0,,-1.0
11518,1,1.0,,-1.0
11519,1,1.0,,-1.0
1151,1,1.0,,-1.0
11520,3,1.0,,-1.0
11521,1,1.0,,-1.0
11522,2,1.0,,-1.0
11523,2,1.0,,-1.0
11524,2,1.0,,-1.0
11525,1,1.0,,-1.0
11526,3,1.0,,-1.0
11527,1,1.0,,-1.0
11528,1,1.0,,-1.0
11529,1,1.0,,-1.0
1152,3,1.0,,-1.0
11530,1,1.0,,-1.0
11531,2,1.0,,-1.0
11532,3,1.0,,-1.0
11533,2,1.0,,-1.0
11534,4,1.0,,-1.0
11535,3,1.0,,-1.0
11536,3,1.0,,-1.0
11537,4,1.0,,-1.0
11538,1,1.0,,-1.0
11539,1,1.0,,-1.0
1153,2,1.0,,-1.0
11540,2,1.0,,-1.0
11541,1,1.0,,-1.0
11542,2,1.0,,-1.0
11543,1,1.0,,-1.0
11544,3,1.0,,-1.0
11545,4,1.0,,-1.0
11546,4,1.0,,-1.0
11547,4,1.0,,-1.0
11548,4,1.0,,-1.0
11549,2,1.0,,-1.0
1154,3,1.0,,-1.0
11550,4,1.0,,-1.0
11551,1,1.0,,-1.0
11552,4,1.0,,-1.0
11553,4,1.0,,-1.0
11554,1,1.0,,-1.0
11555,2,1.0,,-1.0
11556,1,1.0,,-1.0
11557,1,1.0,,-1.0
11558,1,1.0,,-1.0
11559,4,1.0,,-1.0
1155,1,1.0,,-1.0
11560,4,1.0,,-1.0
11561,4,1.0,,-1.0
11562,2,1.0,,-1.0
11563,3,1.0,,-1.0
11564,4,1.0,,-1.0
11565,4,1.0,,-1.0
11566,2,1.0,,-1.0
11567,2,1.0,,-1.0
11568,4,1.0,,-1.0
11569,3,1.0,,-1.0
1156,2,1.0,,-1.0
11570,1,1.0,,-1.0
11571,1,1.0,,-1.0
11572,1,1.0,,-1.0
11573,3,1.0,,-1.0
11574,3,1.0,,-1.0
11575,1,1.0,,-1.0
11576,1,1.0,,-1.0
11577,1,1.0,,-1.0
11578,1,1.0,,-1.0
11579,2,1.0,,-1.0
1157,4,1.0,,-1.0
11580,2,1.0,,-1.0
11581,2,1.0,,-1.0
11582,1,1.0,,-1.0
11583,3,1.0,,-1.0
11584,4,1.0,,-1.0
11585,1,1.0,,-1.0
11586,2,1.0,,-1.0
11587,2,1.0,,-1.0
11588,1,1.0,,-1.0
11589,3,1.0,,-1.0
1158,4,1.0,,-1.0
11590,3,1.0,,-1.0
11591,2,1.0,,-1.0
11592,1,1.0,,-1.0
11593,4,1.0,,-1.0
11594,4,1.0,,-1.0
11595,4,1.0,,-1.0
11596,3,1.0,,-1.0
11597,4,1.0,,-1.0
11598,4,1.0,,-1.0
11599,3,1.0,,-1.0
1159,1,1.0,,-1.0
115,2,1.0,,-1.0
11600,3,1.0,,-1.0
11601,3,1.0,,-1.0
11602,1,1.0,,-1.0
11603,1,1.0,,-1.0
11604,1,1.0,,-1.0
11605,1,1.0,,-1.0
11606,4,1.0,,-1.0
11607,1,1.0,,-1.0
11608,1,1.0,,-1.0
11609,1,1.0,,-1.0
1160,1,1.0,,-1.0
11610,1,1.0,,-1.0
11611,3,1.0,,-1.0
11612,3,1.0,,-1.0
11613,2,1.0,,-1.0
11614,3,1.0,,-1.0
11615,2,1.0,,-1.0
11616,4,1.0,,-1.0
11617,2,1.0,,-1.0
11618,1,1.0,,-1.0
11619,1,1.0,,-1.0
1161,1,1.0,,-1.0
11620,4,1.0,,-1.0
11621,4,1.0,,-1.0
11622,1,1.0,,-1.0
11623,2,1.0,,-1.0
11624,4,1.0,,-1.0
11625,4,1.0,,-1.0
11626,1,1.0,,-1.0
11627,1,1.0,,-1.0
11628,4,1.0,,-1.0
11629,2,1.0,,-1.0
1162,1,1.0,,-1.0
11630,1,1.0,,-1.0
11631,1,1.0,,-1.0
11632,1,1.0,,-1.0
11633,1,1.0,,-1.0
11634,1,1.0,,-1.0
11635,1,1.0,,-1.0
11636,3,1.0,,-1.0
11637,4,1.0,,-1.0
11638,4,1.0,,-1.0
11639,1,1.0,,-1.0
1163,3,1.0,,-1.0
11640,4,1.0,,-1.0
11641,1,1.0,,-1.0
11642,1,1.0,,-1.0
11643,2,1.0,,-1.0
11644,4,1.0,,-1.0
11645,2,1.0,,-1.0
11646,4,1.0,,-1.0
11647,2,1.0,,-1.0
11648,2,1.0,,-1.0
11649,1,1.0,,-1.0
1164,4,1.0,,-1.0
11650,1,1.0,,-1.0
11651,3,1.0,,-1.0
11652,4,1.0,,-1.0
11653,1,1.0,,-1.0
11654,4,1.0,,-1.0
11655,3,1.0,,-1.0
11656,2,1.0,,-1.0
11657,4,1.0,,-1.0
11658,4,1.0,,-1.0
11659,2,1.0,,-1.0
1165,3,1.0,,-1.0
11660,1,1.0,,-1.0
11661,1,1.0,,-1.0
11662,1,1.0,,-1.0
11663,2,1.0,,-1.0
11664,3,1.0,,-1.0
11665,3,1.0,,-1.0
11666,1,1.0,,-1.0
11667,1,1.0,,-1.0
11668,3,1.0,,-1.0
11669,1,1.0,,-1.0
1166,2,1.0,,-1.0
11670,1,1.0,,-1.0
11671,2,1.0,,-1.0
11672,4,1.0,,-1.0
11673,3,1.0,,-1.0
11674,2,1.0,,-1.0
11675,3,1.0,,-1.0
11676,2,1.0,,-1.0
11677,4,1.0,,-1.0
11678,4,1.0,,-1.0
11679,4,1.0,,-1.0
