index,docName,dirName,idx,startByte,endByte,sentLen,annotsCount,text,sentiment-measured,sentiment-type,sentiment-intensity
246,12.55.04-23296,20010906,26,2685,2883,198.0,3.0,"""Trade alone will not save the world,"" Neyts said, ""but in as far as it refers to the free exchange of products and movement of persons, it constitutes an important factor for economic development.""",1.0,0.0,0.9975
247,12.55.04-23296,20010906,27,5943,5984,41.0,2.0,But this can only change if we negotiate.,1.0,0.0,0.0
248,12.55.04-23296,20010906,28,4925,4996,71.0,2.0,"However, a clear answer that would silence all protests does not exist.",1.0,1.0,0.348362255119
250,12.55.04-23296,20010906,30,3762,3839,77.0,2.0,"Out of 140 members, not even 50 percent has a permanent delegation in Geneva.",1.0,0.0,0.0
252,12.55.04-23296,20010906,32,2,387,385.0,11.0,"He says his letter in answer to the antiglobalists' arguments is ""personal,"" but Prime Minister Guy Verhofstadt is taking good care that his partners opinions' are being heard, that general considerations alternate with real initiatives, that concessions are sufficiently concrete, and that his letter that will be published this Monday [10 September] will attract worldwide attention.",1.0,0.0,0.970625
253,12.55.04-23296,20010906,33,2265,2400,135.0,2.0,"""It is reassuring to believe that the Tobin tax [on speculative capital movements] will stimulate development, but there is more to it.",1.0,0.0,0.8745
254,12.55.04-23296,20010906,34,6128,6179,51.0,2.0,"The least developed countries will be left behind.""",1.0,0.0,0.75
255,12.55.04-23296,20010906,35,4997,5058,61.0,2.0,"""We are living in a politically highly sophisticated society.",1.0,0.0,-0.9
256,12.55.04-23296,20010906,36,2149,2264,115.0,3.0,Neyts is convinced that gaining access to development is a much more complex phenomenon than is generally accepted.,1.0,0.0,0.9975
257,12.55.04-23296,20010906,37,3729,3761,32.0,2.0,"""And this is not only a feeling.",1.0,0.0,0.9975
258,12.55.04-23296,20010906,38,1151,1203,52.0,2.0,The protest movement is colored by leftist ideology.,1.0,0.0,-0.9
260,12.55.04-23296,20010906,40,3356,3397,41.0,3.0,The WTO seeks to do exactly the contrary.,1.0,0.0,0.81125
261,12.55.04-23296,20010906,41,388,408,20.0,1.0,His timing is right.,1.0,0.0,0.0
263,12.55.04-23296,20010906,43,1335,1403,68.0,4.0,"We should keep listening and arguing, but adopt a cautious approach.",1.0,0.0,0.996666666667
264,12.55.04-23296,20010906,44,5615,5731,116.0,2.0,"The WTO texts include passages about the need to heed civilian society and to pay attention to durable development.""",1.0,0.0,0.9975
265,12.55.04-23296,20010906,45,6050,6127,77.0,2.0,"Otherwise, what will happen is that existing trade blocks will grow stronger.",1.0,0.0,0.0
266,12.55.04-23296,20010906,46,3949,4013,64.0,1.0,"However, the WTO should not be loaded with all the world's sins.",1.0,0.0,-0.9
268,12.55.04-23296,20010906,48,5784,5858,74.0,2.0,I think that the antiglobalists do not realize what has already been done.,1.0,1.0,0.338215781669
269,12.55.04-23296,20010906,49,3599,3728,129.0,2.0,Neyts understands that developing countries may feel uneasy about the kind of trade negotiations that are conducted at WTO level.,1.0,1.0,0.377110596561
271,12.55.04-23296,20010906,51,1404,1507,103.0,3.0,"In 1968 [Paris student revolt] I was annoyed at politicians who sided with us just to gain popularity.""",1.0,1.0,0.429273876733
272,12.55.04-23296,20010906,52,4109,4246,137.0,2.0,They think that this is some sort of new protectionism by the West following the abolishment of tariff barriers (except for agriculture).,1.0,0.0,0.0
273,12.55.04-23296,20010906,53,5859,5942,83.0,3.0,Their criticism that we obstruct agricultural products from the south is justified.,1.0,0.0,0.996875
274,12.55.04-23296,20010906,54,4605,4652,47.0,2.0,This is even worse in the case of G-8 meetings.,1.0,0.0,-0.9
277,12.55.04-23296,20010906,57,667,803,136.0,2.0,"During this meeting, she has scheduled a meeting with peaceful antiglobalists, ""but there is little I can do,"" she said in an interview.",1.0,0.0,-0.9
279,12.55.04-23296,20010906,59,3256,3302,46.0,2.0,The WTO is accused of fostering trade anarchy.,1.0,0.0,-0.875
280,12.55.04-23296,20010906,60,1064,1089,25.0,2.0,We should listen to them.,1.0,0.0,0.9875
281,12.55.04-23296,20010906,61,3840,3942,102.0,3.0,"Those countries do not possess the necessary expertise to conduct such highly technical negotiations.""",1.0,1.0,0.348362255119
282,12.55.04-23296,20010906,62,5738,5783,45.0,3.0,"""Actually, I do not know what else we can do.",1.0,0.0,0.0
283,12.55.04-23296,20010906,63,1090,1150,60.0,2.0,"The current generation, too, is entitled to receive answers.",1.0,0.0,0.0
284,12.55.04-23296,20010906,64,1204,1334,130.0,6.0,"They thought they had lost the game, and all at once they see an opportunity to resume their ideological fight against capitalism.",1.0,1.0,0.416161511044
285,00.16.28-8800,20010907,0,3751,3896,145.0,6.0,"The whole incident was in fact unprecedented in the history of European democracies, and has prompted a whole range of controversies and debates.",1.0,1.0,0.35811847959
286,00.16.28-8800,20010907,1,4998,5159,161.0,7.0,"Whereas, beforehand, it was anticipated and hoped that the agreements reached at Genoa would help bring about beneficial results for the Bonn conference as well.",1.0,0.0,0.856964285715
287,00.16.28-8800,20010907,2,1884,2323,439.0,13.0,"Critics of the meeting, on the margin of the conference, up held the view that the American government, instead of heeding the wishes of international community, and protecting the security of world nations, and above all the safety of its own citizens, has paid more attention to the interests of corporations and huge arms producers and military-industrial complexes that reap tremendous profits annually from the sale of such armaments.",1.0,0.0,0.0
288,00.16.28-8800,20010907,3,3337,3510,173.0,6.0,"The conference opened with fierce demonstrations by the opponents of economic globalization, who maintained that what is being concocted by globalization is in fact poverty.",1.0,1.0,0.545958321409
289,00.16.28-8800,20010907,4,5691,5786,95.0,2.0,Here are the views expressed by two of the prominent characters attending the Genoa Conference.,1.0,0.0,0.0
290,00.16.28-8800,20010907,5,6985,7125,140.0,5.0,"At the Bonn Conference too, the agenda was to tackle and discuss the most urgent and indispensable factors concerning the life of humankind.",1.0,0.0,0.996666666667
291,00.16.28-8800,20010907,6,543,721,178.0,7.0,"The second feature was that both conferences ended without effective result, and the decisions taken and resolutions adopted there lacked conclusiveness and were not operational.",1.0,1.0,0.374508936702
292,00.16.28-8800,20010907,7,8179,8588,409.0,14.0,"As regards the recent conference (Bonn Meeting), although the past gatherings like the Hague meeting and Kyoto conference have proved to be failed experiences, nevertheless as the climatic and atmospheric crises are growing more serious, one can be optimistic and hopeful about the success of such protocols and pacts, and implementation of the agreements, even though they are not protected by any sanctions.",1.0,1.0,0.350443583006
293,00.16.28-8800,20010907,8,3903,4113,210.0,10.0,"It can safely be claimed that the events in Genoa have influenced [overshadowed] the very conferences in New York and Bonn; whereas, from the onset, the weak results of Genoa was foreseeable for most observers.",1.0,1.0,0.363399849104
294,00.16.28-8800,20010907,9,1366,1516,150.0,6.0,The joint demand and stand by the majority of countries attending the conference was encountered by firm opposition by the United States [of America].,1.0,1.0,0.364232380259
295,00.16.28-8800,20010907,10,722,894,172.0,5.0,"The Bonn Conference however, which dealt with the global environment and examined the condition of world climate, could be appraised as an exception and a relative success.",1.0,0.0,0.9435
296,00.16.28-8800,20010907,11,4114,4368,254.0,8.0,"Because, from the very start it could be predicted that on the subject of economic globalization, the developed and capitalist states were going to come across fierce opposition by dissident groups and the supporters of economic growth in poor countries.",1.0,1.0,0.441683794261
297,00.16.28-8800,20010907,12,7647,8178,531.0,8.0,"To recap, if there ever existed any possibility that at the conferences of New York and Genoa questions regarding: promotion of world security, improvement of economic conditions, defusing regional and global crises and conflicts, checking unleashed competition for rearmament, reduction of the gap between the mainstream and peripheral countries, and ... could be addressed and appropriate, serious, and worthy measures for their solution could be adopted, the opportunity was very easily lost and the meetings flopped completely.",1.0,1.0,0.363764081484
298,00.16.28-8800,20010907,13,4375,4585,210.0,9.0,"Regarding the American proposed Anti-Missile Defense System too, neither Russia, China, Japan, nor even the European Union, had shown any enthusiasm; rather they had all expressed their reserves on the project.",1.0,1.0,0.363243749512
299,00.16.28-8800,20010907,14,901,1161,260.0,9.0,"After two weeks of discussion and exchange of views at the New York Conference, it was decided to pay heed to the resolute demands advanced by the majority of the participants, who emphatically insisted on the imposition of a ban on the sale of light weaponry.",1.0,0.0,0.7275
300,00.16.28-8800,20010907,15,5330,5501,171.0,5.0,"And it is likely that until each party seeks its own particular interest in the conflict, and until the rivalry persists, the question would continue to remain unresolved.",1.0,0.0,0.0
301,00.16.28-8800,20010907,16,7126,7381,255.0,7.0,"The remarkable feature of this conference was the joint resolution adopted by 180 countries worldwide --- in regard to protection of environment, and above all reducing the emission of greenhouse gases ---, which has isolated America in an undeniable way.",1.0,0.0,0.0
302,00.16.28-8800,20010907,17,5508,5690,182.0,10.0,"What, however, was most remarkable in the conferences in New York and Genoa, was the fact that most decisions made, were based on interests and tastes of particular groups [lobbies].",1.0,0.0,0.997416666667
303,00.16.28-8800,20010907,18,4586,4997,411.0,12.0,"Concerning the environmental protection issue, the emission of toxic and greenhouse gases, and warming up of the planet earth's climate too, which was somehow related to the [agenda of] Bonn Conference, America had relentlessly demonstrated its paradoxical [as published] [controversial] position and particular stance opposed to that of other developed states by her previous abandonment of the Kyoto Protocol.",1.0,1.0,0.402164581003
304,00.16.28-8800,20010907,19,1517,1793,276.0,7.0,"American delegates at the conference maintained that any restriction or ban on the sale, possession, and carrying of light armaments was practically the same as limiting the freedom of action [as published] of American citizens, and equal to reducing their margin of security.",1.0,1.0,0.363529932097
305,00.16.28-8800,20010907,20,6180,6661,481.0,26.0,"In the remarks made by these political leaders, one point is interesting and calls for reflection: if these leaders reject the interference of others in the condition and destiny of the poor nations, while present themselves legitimate and competent to make far reaching decisions for them, then it must be said that they are only the elected [leaders] of their own nation [people], and this does not entitle them to act as representative or legal attorney of all people worldwide!",1.0,1.0,0.348596404506
306,00.16.28-8800,20010907,21,2483,2833,350.0,5.0,"[Sentences are as published] The most important of the three conferences, which subsequently gained even more prominence, was the conference in Genova; perhaps even more so for the results ""not obtained"" at the conference, and which led to the subsequent intense dissatisfaction and frustration of the leading industrial states attending the meeting.",1.0,1.0,0.441761844057
307,00.16.28-8800,20010907,22,1794,1883,89.0,5.0,This is while possessing arms for self-defense is itself a factor that breeds insecurity.,1.0,1.0,0.36402424747
308,00.16.28-8800,20010907,23,2834,3336,502.0,7.0,"The governments attending the conference had a long and varied agenda, including: economic globalization, the anti-missile shield defense project, the Kyoto Protocol and environmental protection, the political and military crises in the Middle East, the Balkans, and Afghanistan, moratorium on the accumulated debt of the poor countries, and ... [as published] They meant to reach some form of agreement or understanding about those issues, but unexpected events left all that in limbo and uncertainty.",1.0,0.0,0.981464285714
309,00.16.28-8800,20010907,24,5787,5977,190.0,9.0,"Jacques Chirac, the French President, responding to the protests leveled by opponents of globalization, had said: ""They have no right to present themselves as defenders of the world poor...""",1.0,1.0,0.442152093035
